Customer ID,Claim History,Previous Claims History,Credit Score,Driving Record
14969,5,2,545,Major Violations
22658,1,0,676,Accident
32858,4,1,513,Major Violations
77089,0,2,553,DUI
79860,5,1,676,Accident
68481,0,2,847,DUI
33204,3,3,649,Minor Violations
86345,3,3,648,Minor Violations
34047,4,3,712,DUI
65022,5,3,542,Major Violations
63499,0,3,676,Major Violations
18886,4,3,578,Minor Violations
35064,0,2,662,DUI
73448,3,0,789,Major Violations
85748,5,1,707,Minor Violations
83517,2,3,533,Clean
1589,3,1,804,DUI
27250,2,0,706,Minor Violations
42820,5,1,844,Clean
34455,5,3,671,DUI
1922,1,0,841,Accident
30460,5,1,648,Clean
42237,4,2,740,Accident
68430,0,1,570,Major Violations
74407,1,1,783,DUI
54895,5,3,805,Minor Violations
48076,4,2,636,Major Violations
15904,5,1,823,Clean
77198,3,2,831,Clean
67740,5,2,512,Accident
35819,2,2,506,Clean
46643,4,0,690,Major Violations
26088,3,2,669,Accident
63428,2,3,706,Minor Violations
10901,3,1,835,Accident
81167,1,3,720,Major Violations
26144,1,1,805,Clean
77434,1,3,829,DUI
88676,5,3,835,Major Violations
63187,0,3,697,Clean
54051,0,3,690,Major Violations
79679,4,0,557,Minor Violations
13251,4,0,781,DUI
70847,1,2,533,DUI
40891,3,1,844,Clean
77454,3,3,689,Clean
84058,1,1,609,Clean
37662,2,3,515,Minor Violations
70060,0,1,533,Major Violations
48447,4,3,575,Minor Violations
89794,5,2,551,Major Violations
52620,0,3,708,Clean
66111,0,1,808,Clean
86231,2,2,778,Clean
74903,0,1,757,Accident
70818,5,3,744,Minor Violations
60118,4,3,556,DUI
66887,0,1,705,DUI
98143,0,3,538,Accident
69117,4,3,716,Accident
36643,4,1,655,Minor Violations
69480,1,2,612,DUI
94890,1,2,540,Accident
45264,0,1,513,DUI
19346,5,1,660,Clean
49323,3,1,637,Major Violations
76629,3,0,835,Major Violations
2879,5,3,631,Major Violations
68146,4,3,827,Accident
32394,3,1,810,Clean
87911,1,1,590,Major Violations
67409,0,2,538,DUI
38632,0,0,639,Clean
32022,3,1,735,Minor Violations
1081,5,2,595,Clean
63809,5,3,551,Minor Violations
15437,1,2,542,Minor Violations
34353,4,2,650,Major Violations
66267,5,2,729,Minor Violations
96008,0,3,689,Clean
13730,4,1,568,Clean
12234,1,0,618,Major Violations
40003,5,0,603,Major Violations
39522,0,1,834,Clean
63135,4,1,642,Accident
50129,4,1,639,Minor Violations
15970,0,2,515,Major Violations
83254,3,2,799,Major Violations
97710,0,3,721,DUI
22972,0,1,607,Minor Violations
85402,5,1,547,Clean
4392,5,1,512,Accident
51077,3,1,592,Major Violations
48657,5,2,542,Minor Violations
88559,5,1,553,Clean
88136,3,2,733,Clean
17564,3,3,659,Clean
28208,5,0,696,DUI
5841,4,0,769,Minor Violations
14719,0,0,753,Major Violations
37586,1,3,700,Minor Violations
57168,5,3,821,DUI
62857,0,3,646,DUI
14807,4,1,758,DUI
36566,1,1,699,Clean
15433,0,3,793,Major Violations
95976,0,2,777,Accident
9631,4,1,711,Clean
70566,5,3,506,Major Violations
58351,0,2,813,Clean
68524,4,2,713,Clean
69638,1,0,662,Major Violations
56918,5,1,787,Accident
32883,4,3,791,Major Violations
42579,3,3,842,DUI
16712,4,3,574,DUI
17955,5,3,645,DUI
75152,0,1,604,Accident
61355,0,2,512,DUI
91760,0,3,734,DUI
69632,4,3,693,Accident
42488,3,1,555,Major Violations
70485,2,1,636,Minor Violations
92506,5,3,710,Major Violations
16525,4,2,578,Accident
37763,0,2,830,DUI
83197,0,0,550,Accident
86352,5,3,611,Major Violations
70215,4,1,544,DUI
67921,3,0,765,Minor Violations
27732,4,3,629,Minor Violations
10188,3,2,738,DUI
64440,0,3,523,DUI
15169,0,3,597,Major Violations
95943,5,3,522,Major Violations
80341,1,2,774,Minor Violations
74111,3,1,645,Clean
36455,3,2,666,Clean
3675,0,0,549,Major Violations
65227,0,1,702,Minor Violations
38152,4,3,637,Clean
29719,3,1,686,Major Violations
36457,4,3,653,Major Violations
10597,4,0,709,DUI
41800,4,0,704,Major Violations
91753,1,3,722,Clean
78368,5,0,834,DUI
27681,3,3,771,Major Violations
85238,0,1,849,Clean
45805,0,3,722,Clean
91106,2,3,766,Major Violations
75570,4,1,570,DUI
49670,0,0,547,Clean
36513,5,1,533,Major Violations
73931,5,1,719,DUI
11137,4,1,818,Clean
77473,4,3,759,DUI
90592,0,3,622,DUI
30149,3,3,732,Major Violations
39411,3,3,754,Accident
49624,1,0,565,Major Violations
15692,3,1,844,Minor Violations
96826,0,2,768,Major Violations
45677,5,1,602,Clean
71155,4,3,833,Clean
6436,1,2,723,Clean
21812,3,3,761,Clean
18917,4,1,787,DUI
65720,0,3,712,DUI
67013,1,0,804,DUI
26720,4,3,841,Major Violations
53589,0,0,730,Minor Violations
34834,0,3,509,Minor Violations
35993,0,3,653,Major Violations
70362,0,1,621,Major Violations
36094,3,3,571,DUI
6642,0,0,617,Accident
35409,5,0,652,Clean
72327,0,2,650,Major Violations
62202,4,3,787,DUI
35013,1,3,671,Major Violations
86965,3,0,586,Minor Violations
85007,2,3,546,Major Violations
37293,3,1,800,Accident
21771,1,3,690,DUI
48370,5,1,564,Major Violations
13887,0,3,516,Clean
14247,3,3,713,Accident
41903,3,1,664,Clean
65739,3,3,634,Accident
96689,4,2,812,Major Violations
4021,3,0,687,Major Violations
2713,4,3,510,Major Violations
30246,5,3,695,Clean
80742,4,3,806,Major Violations
97393,1,2,537,Clean
34150,3,1,669,DUI
21021,0,3,509,Accident
5447,4,3,717,DUI
79518,0,2,577,Major Violations
73821,0,3,688,Minor Violations
81829,4,3,723,Clean
30117,4,2,800,Major Violations
73393,0,0,724,Accident
19313,5,1,689,Major Violations
81153,2,1,757,Accident
89830,0,3,569,Accident
75848,4,1,574,Clean
97282,5,3,525,Clean
63335,5,0,825,Major Violations
16140,2,1,521,Clean
65382,3,2,763,Accident
95297,5,1,589,Accident
13930,0,2,624,Clean
12994,4,3,546,DUI
76351,3,2,807,Minor Violations
68899,0,0,769,Minor Violations
30592,0,1,637,Accident
5739,0,1,844,Clean
59024,4,0,531,Minor Violations
64502,3,3,662,Minor Violations
74827,4,1,505,Accident
62804,4,2,611,Accident
41431,4,1,775,Accident
24492,1,1,568,Accident
3531,2,3,579,DUI
38527,3,3,653,Accident
11941,4,3,816,Accident
70707,1,1,622,Accident
38166,3,2,663,Major Violations
85635,5,3,703,DUI
65669,3,3,648,Clean
91920,0,1,516,Minor Violations
87085,2,1,738,Clean
65416,4,3,725,Clean
38433,5,1,580,Major Violations
32297,1,3,775,Minor Violations
46363,2,2,610,Accident
44019,2,2,813,Accident
50736,4,0,740,DUI
42758,1,0,713,Clean
76829,0,1,753,Minor Violations
14527,2,3,614,Major Violations
75705,3,3,768,DUI
79875,3,2,755,Minor Violations
43531,2,2,744,Accident
52400,4,3,720,Minor Violations
90194,2,1,618,DUI
67705,0,2,562,Accident
52618,0,2,686,Major Violations
80087,3,0,746,Clean
30161,4,0,584,DUI
66333,5,0,579,Minor Violations
34650,5,0,684,Major Violations
57926,1,1,540,Clean
34004,5,3,565,Major Violations
55295,3,1,762,Major Violations
62627,3,0,550,Major Violations
24202,4,0,642,Minor Violations
26013,4,1,684,Clean
15164,4,1,537,Clean
37437,1,3,656,Clean
71045,3,3,607,DUI
91183,0,2,511,DUI
77490,5,3,529,Clean
89978,4,0,828,Major Violations
80227,4,2,638,Minor Violations
59300,0,3,729,Major Violations
63974,3,3,566,DUI
57068,3,0,801,Major Violations
34218,4,0,667,Clean
70004,5,0,817,Clean
21481,3,3,808,Major Violations
93339,2,0,772,Clean
65270,3,3,669,Accident
3664,3,2,699,Major Violations
36412,0,1,713,Major Violations
64205,0,2,786,Minor Violations
64215,5,3,734,DUI
53833,3,2,588,Clean
67182,2,1,593,Major Violations
13113,0,1,745,Accident
96130,4,3,556,Minor Violations
77109,3,3,774,Clean
9923,0,2,639,DUI
33795,4,1,723,Major Violations
32285,5,3,758,DUI
42711,4,2,756,Minor Violations
28446,3,1,645,Clean
31211,4,1,525,Major Violations
33556,5,2,744,Clean
97091,3,3,734,Accident
11801,4,1,623,Clean
67853,1,1,586,Major Violations
38090,3,3,571,DUI
90055,1,3,751,Major Violations
28995,3,3,651,Accident
11603,0,1,659,Major Violations
27436,4,1,717,Clean
45349,0,3,665,DUI
3463,0,3,718,Clean
2070,4,1,585,Minor Violations
23406,4,2,581,DUI
12597,3,1,687,Clean
41484,1,3,806,Clean
44720,4,1,579,Major Violations
17812,0,2,717,Clean
37483,5,1,599,Major Violations
3631,0,3,801,Accident
65392,5,1,849,Major Violations
88919,3,1,596,Major Violations
3578,0,3,627,Major Violations
36780,0,3,555,Accident
56842,4,1,720,Clean
64926,0,1,623,Clean
28724,1,3,599,Accident
73838,1,1,826,DUI
18626,2,3,511,Clean
9548,4,1,722,Minor Violations
63483,3,0,798,Clean
34719,4,3,507,Major Violations
88223,4,3,510,Clean
11372,4,0,651,Clean
55374,4,1,648,DUI
37503,3,0,778,DUI
13366,4,1,654,DUI
37430,4,1,733,Major Violations
61127,3,1,591,Clean
22533,1,3,738,Major Violations
2764,5,3,569,Clean
42952,5,3,625,Clean
29160,4,3,720,Minor Violations
71325,2,0,710,Accident
11700,5,1,694,Minor Violations
22426,0,2,603,Clean
37286,3,1,748,Minor Violations
45648,4,0,725,Clean
12815,5,3,575,DUI
16685,1,3,541,Minor Violations
8222,4,1,759,Minor Violations
67147,3,1,722,Minor Violations
3188,5,1,552,Clean
89735,3,2,667,Accident
44887,4,3,744,Clean
70355,5,2,657,DUI
23832,3,2,559,Major Violations
40041,3,0,663,Major Violations
1175,0,1,709,Clean
5814,2,1,531,Clean
35218,3,2,575,Minor Violations
89744,4,3,510,Clean
4344,4,1,534,DUI
7626,3,3,532,Minor Violations
44348,0,3,563,Accident
86108,0,2,674,Accident
66467,2,3,598,Major Violations
41815,4,2,778,DUI
14773,3,3,643,Major Violations
15716,4,3,575,Major Violations
70844,3,2,744,Major Violations
81169,4,0,511,Major Violations
67072,3,1,713,Major Violations
18624,0,3,836,Minor Violations
32138,2,1,611,DUI
36203,3,3,539,Clean
22628,0,2,763,Minor Violations
1,2,2,845,Major Violations
51458,3,3,810,Accident
9032,3,2,716,Minor Violations
27174,1,3,731,Clean
23146,1,0,575,Clean
74967,3,0,586,Clean
46053,4,0,593,DUI
1569,0,3,541,DUI
95530,3,1,728,Major Violations
89490,5,0,758,Clean
50624,5,3,780,DUI
40778,3,0,705,Accident
89870,2,3,678,Major Violations
34890,4,0,658,Major Violations
24045,4,1,537,Major Violations
84332,0,0,730,Major Violations
23429,1,1,514,Clean
68098,1,3,513,DUI
86314,1,1,517,Clean
29953,5,3,604,Major Violations
59150,4,2,638,Accident
31691,4,0,555,DUI
3386,2,0,556,Clean
9211,4,3,662,Major Violations
47567,5,1,525,DUI
92676,4,0,573,Clean
35857,0,2,746,DUI
19464,5,0,618,DUI
1785,4,0,775,DUI
29881,1,0,671,Clean
70593,0,1,665,DUI
10100,0,2,719,DUI
61372,4,0,562,Minor Violations
73926,4,1,590,Minor Violations
45490,3,1,586,Clean
97719,4,0,577,Accident
2660,0,2,545,DUI
68162,5,3,526,Major Violations
37242,4,0,723,Accident
45401,3,1,716,Clean
52303,0,2,799,Minor Violations
11016,4,1,830,Accident
10294,4,2,756,Major Violations
82331,1,2,789,Major Violations
83041,1,3,817,Accident
76735,3,1,829,Clean
38398,2,1,732,Accident
14421,1,0,730,Major Violations
88825,0,1,652,Minor Violations
22552,4,1,622,Clean
1860,5,2,589,Clean
68906,0,3,821,Major Violations
32405,3,3,624,Major Violations
43219,0,0,571,Accident
67541,4,3,523,DUI
48324,5,0,638,DUI
43896,4,3,704,Minor Violations
95899,4,1,706,Major Violations
88371,3,0,636,Minor Violations
15895,3,2,808,Minor Violations
48067,0,1,642,Minor Violations
16170,3,2,809,Clean
71952,5,1,663,Accident
44974,0,1,727,DUI
3648,0,0,838,Accident
96687,1,3,631,Minor Violations
76624,1,0,763,Minor Violations
45820,4,3,518,Major Violations
22282,2,3,644,Major Violations
65844,5,0,749,Clean
87822,1,1,663,Major Violations
77638,4,0,617,DUI
35999,3,0,763,Major Violations
42808,1,3,764,Clean
94272,1,1,770,DUI
2510,0,0,715,Major Violations
86813,0,0,540,Accident
79803,0,1,578,Clean
76002,0,2,586,DUI
87330,0,3,626,Clean
81167,3,2,515,Accident
86260,3,2,738,Clean
68519,5,3,660,Clean
12773,4,3,663,Minor Violations
31845,5,3,781,Minor Violations
59865,3,2,620,Clean
76917,5,1,753,Major Violations
41812,1,0,698,Minor Violations
52786,4,3,795,Clean
38226,4,1,820,Major Violations
50995,0,3,621,Clean
89145,2,0,716,DUI
94594,4,1,579,Minor Violations
11327,1,3,767,Major Violations
12815,0,3,724,Major Violations
36004,4,3,838,Minor Violations
40007,3,2,632,Accident
7310,3,2,628,Major Violations
57692,4,1,545,Clean
21735,0,0,578,Clean
39935,3,3,510,Minor Violations
37496,4,1,817,Major Violations
46334,2,1,618,Minor Violations
71052,4,0,645,Major Violations
34328,0,1,541,Clean
52104,1,1,835,Major Violations
98084,3,2,830,Accident
38952,4,3,811,Minor Violations
49546,3,2,823,Major Violations
68410,0,1,811,Accident
37256,2,3,635,Minor Violations
88780,5,1,644,Accident
28846,3,0,724,Clean
38280,2,1,836,Major Violations
75889,4,1,605,Clean
65510,1,3,811,Accident
91375,4,0,655,Minor Violations
54033,4,0,814,Major Violations
23165,4,1,809,Clean
35714,5,1,602,DUI
11707,0,0,708,Minor Violations
35651,3,1,616,Minor Violations
27767,2,1,756,Clean
10897,3,1,575,Clean
77185,0,3,680,Minor Violations
87487,5,3,724,Minor Violations
35273,0,1,512,Accident
62671,3,3,626,DUI
70141,2,1,787,Minor Violations
1497,1,2,521,Minor Violations
58101,4,3,760,Major Violations
25529,3,3,697,Clean
79497,3,2,720,DUI
45007,2,3,541,Clean
3465,0,0,592,Clean
11530,3,0,626,Clean
66977,1,3,580,Minor Violations
89588,0,2,747,Minor Violations
4865,4,0,583,Major Violations
15063,5,0,534,Minor Violations
82839,3,1,843,Major Violations
72560,2,3,713,Accident
13461,5,0,534,DUI
1329,4,2,768,Accident
68928,3,2,738,Accident
34703,3,1,539,Minor Violations
49228,3,3,730,Accident
67576,4,1,769,Minor Violations
32186,0,3,511,Major Violations
85846,1,0,797,Major Violations
42305,0,0,550,DUI
69436,5,2,721,Minor Violations
64446,3,1,835,Clean
69851,4,1,841,Clean
91329,3,2,766,Major Violations
42198,3,1,800,Accident
38875,0,0,766,Major Violations
90186,5,3,777,Major Violations
17411,2,1,727,Minor Violations
65371,2,3,516,Clean
36626,4,3,807,Major Violations
62571,4,2,580,Clean
14194,1,1,573,Minor Violations
33493,5,1,639,DUI
10948,1,2,668,Major Violations
76130,0,3,722,Minor Violations
40013,5,3,711,DUI
73294,0,2,749,Clean
89573,5,2,694,Major Violations
10845,0,3,810,Clean
82443,5,1,731,Major Violations
2309,1,3,763,Major Violations
97056,0,2,589,Accident
7009,5,2,658,DUI
10876,5,3,797,Clean
24860,5,3,644,Accident
47240,0,2,624,Accident
68333,0,3,683,Clean
15845,5,3,689,Minor Violations
4350,2,3,518,Major Violations
76824,3,2,734,Clean
90173,5,1,557,DUI
9940,0,3,576,Accident
91387,2,1,586,Minor Violations
36186,3,2,768,Major Violations
42425,4,1,693,Major Violations
3150,1,0,660,Accident
72195,4,2,613,Minor Violations
92227,5,3,788,Accident
67429,5,1,509,Clean
10553,5,1,742,Minor Violations
85718,4,2,803,DUI
3778,1,3,799,Clean
50352,4,3,723,Minor Violations
75614,1,2,679,Major Violations
2036,3,0,655,Clean
22773,0,0,654,Minor Violations
51709,3,3,761,Clean
45468,1,2,797,Major Violations
72075,0,1,606,Accident
91177,4,2,767,Clean
64879,0,3,648,Clean
74748,3,2,726,Major Violations
85890,5,2,567,Clean
87910,3,2,604,Major Violations
72479,3,3,712,Accident
70613,4,1,794,Clean
72039,0,0,506,Minor Violations
37512,3,1,787,Clean
46918,0,2,723,DUI
56376,5,0,605,Minor Violations
65125,0,1,746,Clean
83369,5,2,804,Minor Violations
1258,4,1,653,Accident
65501,3,1,570,DUI
12253,2,2,589,Major Violations
40498,2,2,539,Accident
13131,4,1,839,Minor Violations
29881,5,1,764,Major Violations
4081,0,2,614,Major Violations
33467,3,0,604,Clean
48343,5,3,722,DUI
34632,1,3,599,Major Violations
84605,0,3,653,Clean
5309,0,3,646,DUI
24210,2,3,578,Major Violations
95125,5,3,540,DUI
86787,0,2,802,Major Violations
64389,4,3,744,Major Violations
36764,1,3,525,Clean
24643,5,1,757,Major Violations
34700,4,3,701,Accident
4446,4,3,654,Minor Violations
27267,0,3,647,DUI
64499,1,1,569,Major Violations
75401,3,1,631,Clean
50097,4,1,712,Clean
66026,2,2,514,DUI
33331,4,1,699,Major Violations
13792,0,3,840,Major Violations
16298,4,1,650,Accident
81126,3,3,788,Minor Violations
75083,0,0,712,DUI
12611,0,2,528,Accident
65905,4,1,658,Major Violations
9370,0,1,730,Major Violations
36765,4,3,539,DUI
81957,5,1,606,Clean
65545,5,2,565,Minor Violations
64301,2,1,559,Accident
91750,1,2,612,Clean
34456,5,1,790,Major Violations
81334,1,0,596,Major Violations
66387,0,3,631,DUI
15978,4,2,709,Major Violations
83186,4,0,519,DUI
30451,4,3,696,Clean
51093,4,2,515,Clean
96269,1,3,696,Clean
95338,3,2,512,Clean
91557,0,0,563,Minor Violations
81876,5,0,715,Major Violations
25315,4,3,522,Minor Violations
31029,0,3,540,DUI
90531,4,3,541,DUI
27137,0,1,750,Clean
48541,2,1,526,Clean
97510,1,1,574,Accident
78832,2,3,512,DUI
14343,3,1,542,Major Violations
96165,5,3,664,Major Violations
91067,4,2,656,Minor Violations
25369,5,1,845,Major Violations
53937,4,1,704,Accident
36415,2,2,514,Clean
69462,2,1,744,Accident
77591,0,2,802,Clean
76706,2,1,579,DUI
89353,1,2,585,Clean
27030,3,3,653,Clean
19514,2,1,837,Major Violations
84122,3,1,516,Major Violations
16526,0,2,800,Accident
3166,4,2,512,Clean
61707,4,0,810,Minor Violations
69943,1,3,645,Minor Violations
12963,2,0,579,Minor Violations
87496,4,1,709,Accident
38109,3,1,595,Major Violations
70123,0,0,536,Minor Violations
47048,0,1,725,Accident
67941,1,3,819,Accident
87880,5,3,820,Major Violations
75715,3,3,633,Clean
88799,5,1,707,Clean
33167,5,2,746,Clean
71080,5,3,720,DUI
26556,4,1,800,Major Violations
77948,2,2,631,Accident
5172,3,3,761,Minor Violations
56784,4,3,781,Clean
89092,4,1,766,Clean
43358,3,0,722,Major Violations
78178,0,0,655,Accident
37607,1,1,844,Major Violations
17692,3,0,706,Major Violations
63972,5,1,513,Clean
72170,0,3,626,Minor Violations
87917,5,0,824,Minor Violations
100000,0,1,639,Major Violations
70340,1,1,787,Clean
59845,0,3,820,Clean
27992,0,3,603,Major Violations
68048,2,3,725,Accident
24318,4,2,642,Minor Violations
22546,4,1,735,Clean
77271,2,3,611,Minor Violations
4516,3,3,650,Major Violations
44531,5,0,642,Clean
29583,4,2,655,Major Violations
34914,4,3,714,Minor Violations
71812,2,1,672,Clean
90719,3,2,841,Minor Violations
17019,3,2,724,DUI
67125,3,3,790,Clean
35964,4,3,572,Minor Violations
51065,4,2,842,Accident
68777,0,2,705,DUI
97629,3,1,730,DUI
36698,5,2,792,Clean
95467,3,1,833,Major Violations
89992,4,2,846,Clean
9116,0,3,802,Minor Violations
79079,5,2,758,DUI
43212,4,1,832,Major Violations
41537,1,2,577,Clean
84988,0,1,706,Clean
49604,3,3,653,Accident
54244,3,2,695,Clean
68405,0,1,751,Major Violations
52663,5,0,591,DUI
85224,0,2,824,Minor Violations
63762,0,3,522,Clean
74189,2,0,539,Minor Violations
76179,1,3,560,Major Violations
41866,4,3,572,Clean
82753,0,0,702,Minor Violations
57070,5,1,709,Accident
93409,5,0,579,Minor Violations
77260,4,3,560,Major Violations
23007,4,2,613,Clean
4037,5,2,716,Accident
23407,4,3,811,Minor Violations
89798,5,3,572,Accident
60622,1,1,652,Minor Violations
31397,5,3,630,Minor Violations
67485,0,3,560,Minor Violations
48922,0,3,577,DUI
11313,0,1,607,Major Violations
70985,4,3,647,Accident
42063,3,3,546,Accident
22859,0,1,736,DUI
9384,0,0,518,Minor Violations
1900,2,0,828,Clean
78458,1,1,586,DUI
29710,3,3,506,Accident
76336,5,3,592,Accident
12791,3,3,790,Major Violations
89967,4,1,830,DUI
13136,4,0,806,Clean
38824,4,1,516,Major Violations
66042,5,1,580,Clean
60771,3,3,661,Clean
93720,4,0,839,Clean
31334,0,3,830,Clean
58895,3,1,799,Accident
90955,0,2,749,Major Violations
39048,3,0,645,Accident
79705,1,3,558,Major Violations
43813,3,1,516,DUI
5611,1,3,719,DUI
2116,0,1,657,Minor Violations
68133,4,3,731,Accident
43873,4,0,551,Clean
16451,4,0,669,DUI
5193,2,1,643,Clean
60892,0,3,821,Minor Violations
50984,3,3,646,Clean
64606,0,0,827,Accident
11127,0,1,568,Minor Violations
94707,3,0,837,Minor Violations
82575,0,2,655,Major Violations
91503,0,3,704,Clean
6860,4,0,658,Clean
31888,2,2,584,Minor Violations
13084,3,2,737,Major Violations
73459,1,2,706,Clean
26954,4,3,824,Clean
95196,3,3,839,Clean
35076,3,3,780,Accident
86844,4,3,805,Clean
45985,5,3,560,Accident
84597,4,2,597,Clean
63690,0,1,838,Major Violations
3831,0,0,708,Clean
82438,3,3,739,Major Violations
7906,3,0,637,Clean
58081,4,0,751,Clean
73293,0,2,793,Clean
12902,2,1,601,Accident
69739,3,3,688,Clean
85452,3,3,586,DUI
63658,4,2,639,Accident
69434,3,1,785,DUI
88967,4,0,631,Clean
76423,2,0,839,Clean
80861,0,2,793,DUI
561,4,0,616,DUI
51792,4,2,673,Clean
71020,5,0,535,DUI
47635,5,1,661,Major Violations
90927,2,0,730,Major Violations
4215,5,3,575,Accident
30004,3,1,810,Minor Violations
84553,5,3,579,Clean
75888,1,0,505,Minor Violations
31978,3,0,793,Clean
2379,0,2,542,Clean
85450,2,1,759,Major Violations
72432,1,0,791,Accident
4927,0,3,837,DUI
85865,3,3,578,Major Violations
40145,5,3,589,Clean
6248,0,0,639,Minor Violations
34009,2,0,648,Clean
19064,4,3,833,Minor Violations
76173,3,1,651,Major Violations
65267,5,3,723,Major Violations
67928,0,1,771,Clean
24751,4,3,644,DUI
86628,4,1,699,Clean
31755,0,2,603,Clean
82403,3,3,729,DUI
10317,1,1,615,DUI
60677,3,1,600,DUI
95927,1,0,731,DUI
13285,0,1,758,Clean
49234,0,1,704,Accident
51988,4,3,620,Clean
65666,3,0,654,Major Violations
49763,4,1,618,Major Violations
49415,3,1,584,DUI
72864,4,0,718,Clean
10555,1,3,659,Major Violations
70494,5,3,596,Major Violations
51419,1,2,568,Clean
15451,4,1,796,Major Violations
74741,4,1,677,Clean
66370,4,2,566,Accident
7185,3,1,641,Major Violations
27451,1,1,734,DUI
38056,2,3,507,DUI
53992,4,1,629,Minor Violations
56482,5,3,743,Minor Violations
2357,2,2,790,DUI
15302,3,1,749,Major Violations
13139,1,3,559,DUI
57011,4,3,712,Accident
45558,0,0,514,Clean
17762,0,2,824,Accident
51245,0,1,655,DUI
22800,3,2,533,Accident
61179,5,3,641,Major Violations
63741,4,1,575,Clean
87951,4,1,539,DUI
77536,3,0,580,Major Violations
60535,0,3,652,Clean
6512,4,0,815,Accident
89261,3,2,802,Minor Violations
11887,3,3,805,Clean
90659,3,0,648,DUI
46865,1,3,728,Accident
66253,3,3,536,Accident
85935,0,2,685,Minor Violations
74494,0,0,844,Accident
85676,3,3,554,Clean
96487,4,1,740,Minor Violations
51333,3,3,697,Minor Violations
42727,1,3,839,DUI
14732,1,0,691,DUI
50733,4,0,507,Major Violations
12249,2,1,751,DUI
210,4,0,582,DUI
34721,5,1,702,Clean
16665,4,1,717,Major Violations
60712,2,3,764,Minor Violations
88416,5,1,732,Major Violations
48026,4,2,802,DUI
71081,4,2,518,Clean
86122,4,3,716,Clean
57194,5,1,657,Major Violations
24829,0,0,617,Major Violations
10760,4,3,722,Major Violations
26302,4,1,719,DUI
64979,1,2,808,Accident
43135,3,0,709,Clean
15264,1,0,775,Minor Violations
98012,2,3,691,DUI
91059,3,3,744,DUI
27830,3,3,510,Clean
71650,3,3,711,Accident
13427,5,3,811,Major Violations
73806,0,3,721,DUI
14915,1,2,794,Minor Violations
74687,5,2,831,DUI
80223,4,1,641,DUI
42306,3,0,571,Minor Violations
84985,0,3,719,Minor Violations
55030,4,2,645,Accident
9652,3,3,650,Minor Violations
78425,2,2,712,DUI
2091,0,3,730,Major Violations
59657,2,1,672,Clean
68588,3,3,535,Major Violations
79252,0,1,819,Major Violations
65294,2,1,709,DUI
24319,0,2,687,Clean
57078,1,0,722,DUI
56929,4,1,717,Clean
28442,4,3,609,Major Violations
45600,2,3,518,Minor Violations
73173,0,3,602,DUI
4330,5,2,583,Major Violations
96476,1,1,580,Clean
23972,3,3,838,Clean
10933,4,0,737,Minor Violations
85824,2,2,658,Major Violations
41652,4,3,578,Accident
86717,4,1,639,Accident
22532,2,1,765,DUI
2083,5,1,522,Clean
87787,3,0,812,Minor Violations
38086,4,3,586,Minor Violations
42750,5,2,725,Clean
19704,4,2,573,Clean
14799,5,3,704,Minor Violations
96853,4,2,596,Accident
73565,2,2,835,DUI
62082,1,3,559,Clean
3601,1,3,594,Clean
57115,0,2,665,DUI
16397,4,3,508,Clean
88714,5,1,769,Accident
68516,5,2,548,Major Violations
36139,4,0,508,DUI
74011,1,0,667,Major Violations
71490,1,3,759,Clean
13201,3,3,765,Accident
7945,4,3,679,Clean
79258,4,1,589,Major Violations
11024,0,0,696,Major Violations
67591,0,3,770,Accident
24871,3,1,657,Clean
89278,0,3,617,Accident
82220,5,3,565,Major Violations
75353,4,3,802,Clean
90665,1,3,557,Accident
69241,3,3,533,Accident
22075,4,2,510,Clean
33121,2,1,812,Minor Violations
74043,1,3,653,Major Violations
41290,1,3,705,Minor Violations
1516,0,1,641,Major Violations
10253,0,3,666,Accident
77384,4,2,665,Major Violations
82947,2,1,517,DUI
83073,1,3,551,Clean
24287,1,3,689,Major Violations
34272,4,3,579,DUI
63899,0,0,771,Minor Violations
65015,4,3,545,Minor Violations
96540,3,3,833,DUI
10640,1,3,835,DUI
37125,3,0,655,Minor Violations
22470,4,3,755,Minor Violations
43134,4,3,697,DUI
87224,2,1,771,DUI
75528,4,3,743,Clean
78622,1,2,813,Clean
94477,1,1,608,Minor Violations
96413,0,3,594,DUI
44306,5,3,505,Clean
36224,0,0,777,Major Violations
30985,1,1,711,Minor Violations
82628,5,1,508,Clean
74414,2,3,614,Clean
59203,1,2,738,Clean
19847,3,2,738,Major Violations
92200,4,0,663,Major Violations
34114,0,1,767,Major Violations
29821,1,3,844,Clean
4959,0,1,538,DUI
76555,2,0,609,DUI
95249,0,1,508,Clean
67774,2,3,644,Major Violations
33706,0,2,581,Accident
96477,4,1,757,Major Violations
58934,1,2,590,DUI
15494,3,1,586,Clean
2735,1,2,658,Clean
38600,4,1,787,Clean
66980,3,1,585,DUI
24694,2,1,708,Accident
39534,0,3,588,Clean
31410,4,0,763,Major Violations
10430,2,1,692,Accident
39492,1,3,750,Major Violations
86815,4,1,763,Clean
59345,3,1,639,DUI
69073,0,0,839,Clean
64245,5,2,590,Accident
14215,0,2,782,DUI
10887,1,0,780,Clean
32191,4,1,708,Accident
5145,0,3,722,Clean
78609,1,0,728,Major Violations
86639,1,3,651,Clean
13754,0,0,701,DUI
9265,3,1,610,Clean
75243,3,1,648,Clean
77636,0,1,645,Minor Violations
3625,2,3,577,Major Violations
68727,1,3,703,Clean
